"logit_1_0";"X_INDEX";"Y_INDEX"
0;258500;4193500
0;786500;4474500
0;193500;4376500
0;578500;4784500
0;458500;4444500
0;163500;4282500
0;192500;4124500
0;239500;4790500
0;126500;4195500
0;541500;4076500
0;299500;4820500
0;699500;4688500
0;221500;4715500
0;216500;4795500
0;158500;4704500
0;363500;4772500
0;32500;4747500
0;409500;4640500
0;82500;4714500
0;203500;4822500
0;142500;4270500
0;179500;4729500
0;225500;4584500
0;559500;4426500
0;208500;4757500
0;57500;4715500
0;280500;4038500
0;311500;4428500
0;320500;4746500
0;256500;4783500
0;438500;4783500
0;407500;4482500
0;296500;4749500
0;244500;4781500
0;989500;4714500
0;270500;4448500
0;188500;4428500
0;432500;4234500
0;433500;4765500
0;179500;4182500
0;201500;4799500
0;725500;4302500
0;166500;4327500
0;273500;4510500
0;205500;4788500
0;688500;4372500
0;849500;4653500
0;671500;4162500
0;255500;4450500
0;185500;4775500
0;452500;4793500
0;350500;4440500
0;302500;4821500
0;437500;4761500
0;194500;4702500
0;503500;4767500
0;184500;4266500
0;228500;4804500
0;353500;4795500
0;235500;4810500
0;256500;4741500
0;628500;4756500
0;138500;4174500
0;253500;4696500
0;236500;4803500
0;411500;4236500
0;197500;4714500
0;390500;4288500
0;210500;4814500
0;192500;4706500
0;208500;4768500
0;437500;4784500
0;118500;4827500
0;37500;4684500
0;200500;4666500
0;606500;4385500
0;417500;4800500
0;383500;4770500
0;296500;4800500
0;424500;4255500
0;668500;4699500
0;474500;4784500
0;243500;4461500
0;238500;4293500
0;185500;4701500
0;670500;4724500
0;278500;4775500
0;248500;4728500
0;306500;4802500
0;752500;4444500
0;363500;4243500
0;283500;4810500
0;244500;4444500
0;556500;4719500
0;223500;4795500
0;258500;4823500
0;347500;4471500
0;484500;4692500
0;171500;4725500
0;200500;4672500
0;261500;4388500
0;304500;4109500
0;136500;4129500
0;362500;4096500
0;472500;4557500
0;196500;4658500
0;431500;4501500
0;126500;4184500
0;281500;4467500
0;198500;4667500
0;332500;4356500
0;166500;4461500
0;321500;4815500
0;135500;4689500
0;136500;4680500
0;195500;4670500
0;154500;4232500
0;274500;4816500
0;244500;4443500
0;590500;4782500
0;461500;4767500
0;245500;4760500
0;329500;4804500
0;6500;4791500
0;279500;4780500
0;855500;4689500
0;175500;4224500
0;217500;4754500
0;544500;4540500
0;623500;4775500
0;226500;4692500
0;161500;4320500
0;85500;4719500
0;176500;4183500
0;205500;4763500
0;206500;4736500
0;238500;4450500
0;207500;4671500
0;246500;4817500
0;623500;4770500
0;435500;4781500
0;515500;4563500
0;198500;4816500
0;434500;4778500
0;248500;4172500
0;267500;4196500
0;368500;4805500
0;195500;4685500
0;213500;4173500
0;363500;4802500
0;294500;4770500
0;617500;4790500
0;374500;4782500
0;137500;4141500
0;211500;4803500
0;322500;4065500
0;463500;4066500
0;239500;4811500
0;370500;4509500
0;371500;4569500
0;188500;4433500
0;710500;4428500
0;236500;4812500
0;286500;4418500
0;41500;4720500
0;178500;4662500
0;208500;4664500
0;172500;4733500
0;207500;4405500
0;121500;4823500
0;280500;4351500
0;273500;4821500
0;40500;4686500
0;432500;4134500
0;199500;4782500
0;214500;4809500
0;269500;4786500
0;156500;4726500
0;238500;4588500
0;318500;4803500
0;206500;4827500
0;433500;4518500
0;247500;4450500
0;457500;4780500
0;366500;4803500
0;328500;4806500
0;158500;4817500
0;83500;4672500
0;355500;4470500
0;305500;4803500
0;442500;4246500
0;546500;4130500
0;428500;4776500
0;319500;4743500
0;219500;4793500
0;384500;4800500
0;182500;4691500
0;193500;4787500
0;204500;4687500
0;219500;4788500
0;362500;4794500
0;202500;4813500
0;209500;4808500
0;254500;4344500
0;204500;4779500
0;192500;4696500
0;416500;4785500
0;237500;4586500
0;326500;4813500
0;878500;4694500
0;496500;4748500
0;248500;4039500
0;67500;4697500
0;188500;4118500
0;189500;4768500
0;368500;4802500
0;164500;4123500
0;218500;4811500
0;175500;4662500
0;306500;4796500
0;203500;4783500
0;344500;4354500
0;303500;4344500
0;242500;4803500
0;258500;4764500
0;490500;4795500
0;283500;4047500
0;249500;4714500
0;380500;4792500
0;173500;4423500
0;78500;4721500
0;78500;4644500
0;327500;4807500
0;163500;4459500
0;196500;4787500
0;261500;4781500
0;238500;4486500
0;15500;4749500
0;549500;4549500
0;438500;4781500
0;341500;4800500
0;198500;4735500
0;135500;4143500
0;208500;4826500
0;18500;4766500
0;242500;4362500
0;286500;4419500
0;384500;4791500
0;310500;4465500
0;566500;4768500
0;270500;4646500
0;278500;3996500
0;188500;4272500
0;172500;4668500
0;218500;4783500
0;432500;4506500
0;313500;4793500
0;468500;4437500
0;199500;4698500
0;188500;4151500
0;203500;4739500
0;343500;4446500
0;569500;4784500
0;174500;4447500
0;434500;4148500
0;210500;4624500
0;514500;4442500
0;442500;4803500
0;337500;4802500
0;435500;4762500
0;191500;4775500
0;586500;4776500
0;230500;4667500
0;219500;4691500
0;238500;4746500
0;277500;4440500
0;859500;4719500
0;207500;4625500
0;321500;4351500
0;11500;4738500
0;201500;4416500
0;170500;4164500
0;201500;4757500
0;94500;4745500
0;552500;4754500
0;198500;4807500
0;182500;4734500
0;162500;4126500
0;219500;4787500
0;386500;4772500
0;120500;4778500
0;549500;4794500
0;160500;4125500
0;202500;4389500
0;275500;4794500
0;259500;4810500
0;200500;4674500
0;182500;4185500
0;384500;4794500
0;282500;4787500
0;415500;4771500
0;388500;4790500
0;217500;4789500
0;155500;4712500
0;730500;4324500
0;-2500;4777500
0;358500;4798500
0;273500;4322500
0;262500;4474500
0;337500;4467500
0;183500;4711500
0;176500;4717500
0;273500;4780500
0;330500;4812500
0;251500;4435500
0;320500;4800500
0;1017500;4702500
0;215500;4803500
0;217500;4718500
0;102500;4686500
0;239500;4748500
0;184500;4809500
0;390500;4374500
0;439500;4280500
0;328500;4202500
0;318500;4795500
0;175500;4802500
0;93500;4789500
0;621500;4774500
0;201500;4677500
0;202500;4673500
0;435500;4790500
0;378500;4486500
0;404500;4219500
0;270500;4773500
0;464500;4737500
0;161500;4740500
0;211500;4320500
0;148500;4704500
0;262500;4357500
0;349500;4744500
0;326500;4470500
0;226500;4807500
0;495500;4788500
0;290500;4775500
0;503500;4722500
0;205500;4688500
0;315500;4801500
0;211500;4531500
0;242500;4176500
0;355500;4807500
0;234500;4452500
0;165500;4241500
0;165500;4198500
0;391500;4471500
0;554500;4791500
0;175500;4665500
0;737500;4303500
0;251500;4377500
0;207500;4803500
0;268500;4456500
0;585500;4774500
0;233500;4722500
0;364500;4775500
0;527500;4804500
0;275500;4830500
0;188500;4768500
0;164500;4696500
0;212500;4660500
0;225500;4673500
0;30500;4749500
0;521500;4791500
0;200500;4786500
0;198500;4733500
0;229500;4373500
0;434500;4792500
0;203500;4800500
0;177500;4676500
0;152500;4698500
0;691500;4382500
0;258500;4446500
0;123500;4817500
0;47500;4711500
0;234500;4800500
0;626500;4778500
0;182500;4803500
0;100500;4802500
0;384500;4241500
0;835500;4720500
0;426500;4801500
0;200500;4670500
0;388500;4238500
0;226500;4813500
0;234500;4500500
0;363500;4074500
0;450500;4815500
0;283500;4474500
0;209500;4816500
0;877500;4584500
0;288500;4488500
0;417500;4751500
0;194500;4657500
0;273500;4440500
0;331500;4201500
0;306500;4319500
0;221500;4683500
0;909500;4655500
0;912500;4634500
0;188500;4780500
0;422500;4772500
0;207500;4825500
0;909500;4627500
0;328500;4811500
0;172500;4214500
0;133500;4830500
0;282500;4479500
0;227500;4709500
0;208500;4811500
0;458500;4239500
0;811500;4704500
0;1012500;4703500
0;986500;4665500
0;439500;4767500
0;472500;4781500
0;218500;4779500
0;516500;4561500
0;407500;4495500
0;204500;4372500
0;546500;4756500
0;24500;4758500
0;332500;4292500
0;484500;4693500
0;203500;4754500
0;237500;4791500
0;211500;4784500
0;250500;4292500
0;436500;4775500
0;836500;4662500
0;475500;4530500
0;454500;4611500
0;542500;4750500
0;217500;4811500
0;42500;4694500
0;543500;4658500
0;201500;4686500
0;360500;4465500
0;255500;4820500
0;178500;4273500
0;595500;4792500
0;187500;4780500
0;431500;4516500
0;225500;4801500
0;199500;4666500
0;215500;4478500
0;244500;4663500
0;176500;4797500
0;542500;4777500
0;361500;4790500
0;310500;4417500
0;361500;4806500
0;451500;4784500
0;285500;4264500
0;294500;4758500
0;238500;4510500
0;323500;4189500
0;129500;4814500
0;307500;4819500
0;212500;4572500
0;237500;4821500
0;217500;4353500
0;196500;4264500
0;314500;4043500
0;444500;4345500
0;487500;4710500
0;274500;4780500
0;511500;4784500
0;186500;4696500
0;517500;4466500
0;200500;4800500
1;181500;4664500
1;255500;4444500
1;455500;4479500
1;433500;4365500
1;418500;4461500
1;275500;4289500
1;234500;4586500
1;101500;4696500
1;178500;4652500
1;455500;4788500
1;52500;4692500
1;204500;4715500
1;380500;4790500
1;203500;4788500
1;200500;4801500
1;242500;4444500
1;247500;4275500
1;284500;4783500
1;467500;4444500
1;501500;4535500
1;629500;4779500
1;302500;4532500
1;47500;4766500
1;290500;4807500
1;380500;4649500
1;426500;4182500
1;491500;4501500
1;385500;4792500
1;261500;4724500
1;185500;4773500
1;270500;4443500
1;267500;4728500
1;91500;4788500
1;217500;4294500
1;461500;4428500
1;328500;4254500
1;326500;4363500
1;731500;4669500
1;319500;4144500
1;482500;4368500
1;306500;4442500
1;408500;4286500
1;26500;4751500
1;44500;4769500
1;258500;4747500
1;211500;4791500
1;399500;4166500
1;50500;4691500
1;496500;4493500
1;65500;4734500
1;387500;4779500
1;515500;4245500
1;470500;4476500
1;240500;4305500
1;513500;4541500
1;184500;4277500
1;415500;4416500
1;227500;4320500
1;252500;4674500
1;492500;4270500
1;442500;4514500
1;69500;4799500
1;304500;4780500
1;255500;4747500
1;468500;4184500
1;386500;4791500
1;252500;4259500
1;755500;4437500
1;371500;4411500
1;360500;4797500
1;96500;4697500
1;466500;4507500
1;482500;4133500
1;348500;4796500
1;436500;4777500
1;192500;4700500
1;782500;4661500
1;213500;4320500
1;632500;4582500
1;37500;4690500
1;217500;4312500
1;517500;4246500
1;797500;4697500
1;122500;4754500
1;499500;4133500
1;720500;4627500
1;425500;4224500
1;307500;4085500
1;822500;4668500
1;532500;4518500
1;372500;4519500
1;177500;4652500
1;303500;4418500
1;279500;4712500
1;401500;4739500
1;41500;4710500
1;572500;4090500
1;355500;4052500
1;111500;4706500
1;474500;4487500
1;186500;4723500
1;181500;4680500
1;305500;4395500
1;177500;4656500
1;84500;4746500
1;221500;4722500
1;73500;4683500
1;271500;4807500
1;245500;4800500
1;107500;4809500
1;198500;4668500
1;271500;4788500
1;413500;4628500
1;234500;4016500
1;350500;4688500
1;506500;4490500
1;273500;4781500
1;36500;4806500
1;184500;4702500
1;486500;4508500
1;279500;4796500
1;460500;4298500
1;243500;4086500
1;449500;4133500
1;351500;4809500
1;220500;4724500
1;701500;4586500
1;55500;4801500
1;175500;4305500
1;99500;4725500
1;410500;4543500
1;657500;4288500
1;209500;4245500
1;146500;4147500
1;464500;4217500
1;348500;4199500
1;260500;4469500
1;240500;4061500
1;267500;4316500
1;683500;4638500
1;372500;4546500
1;7500;4733500
1;195500;4266500
1;286500;4285500
1;238500;4792500
1;24500;4727500
1;655500;4675500
1;583500;4557500
1;542500;4715500
1;269500;4258500
1;346500;4424500
1;318500;4807500
1;416500;4341500
1;955500;4619500
1;524500;4469500
1;282500;4288500
1;71500;4675500
1;766500;4300500
1;329500;4089500
1;2500;4750500
1;154500;4672500
1;97500;4738500
1;431500;4348500
1;478500;4474500
1;471500;4411500
1;253500;4448500
1;271500;4458500
1;164500;4449500
1;94500;4687500
1;63500;4683500
1;405500;4283500
1;247500;4806500
1;742500;4466500
1;642500;4570500
1;434500;4765500
1;157500;4312500
1;320500;4577500
1;473500;4473500
1;197500;4459500
1;32500;4709500
1;206500;4797500
1;233500;4788500
1;260500;4792500
1;471500;4495500
1;426500;4317500
1;195500;4697500
1;103500;4702500
1;208500;4786500
1;288500;4783500
1;408500;4282500
1;205500;4786500
1;465500;4425500
1;739500;4415500
1;30500;4758500
1;108500;4821500
1;449500;4113500
1;756500;4302500
1;727500;4276500
1;445500;4642500
1;749500;4574500
1;411500;4216500
1;365500;4801500
1;104500;4715500
1;348500;4425500
1;927500;4695500
1;236500;4455500
1;121500;4787500
1;460500;4299500
1;269500;4798500
1;334500;4095500
1;256500;4369500
1;189500;4439500
1;197500;4665500
1;487500;4465500
1;476500;4143500
1;894500;4630500
1;299500;4414500
1;533500;4403500
1;409500;4281500
1;610500;4737500
1;174500;4722500
1;202500;4716500
1;63500;4776500
1;98500;4691500
1;351500;4133500
1;188500;4561500
1;283500;4714500
1;793500;4631500
1;74500;4734500
1;479500;4734500
1;177500;4663500
1;442500;4486500
1;290500;4789500
1;290500;4253500
1;220500;4638500
1;317500;4425500
1;197500;4661500
1;96500;4711500
1;300500;4782500
1;616500;4717500
1;563500;4272500
1;201500;4735500
1;202500;4384500
1;90500;4686500
1;85500;4743500
1;870500;4569500
1;533500;4282500
1;459500;4474500
1;201500;4312500
1;648500;4558500
1;565500;4118500
1;389500;4776500
1;135500;4704500
1;475500;4141500
1;279500;4438500
1;246500;4375500
1;468500;4286500
1;424500;4431500
1;781500;4598500
1;153500;4307500
1;343500;4796500
1;322500;4458500
1;107500;4707500
1;590500;4315500
1;226500;4315500
1;201500;4668500
1;392500;4598500
1;432500;4750500
1;345500;4812500
1;394500;4282500
1;279500;4108500
1;469500;4073500
1;254500;4796500
1;222500;4243500
1;203500;4799500
1;429500;4738500
1;636500;4547500
1;278500;4793500
1;430500;4345500
1;208500;4380500
1;190500;4525500
1;81500;4685500
1;58500;4789500
1;143500;4753500
1;472500;4659500
1;636500;4774500
1;208500;4794500
1;404500;4661500
1;344500;4406500
1;303500;4795500
1;201500;4665500
1;148500;4745500
1;591500;4536500
1;449500;4471500
1;58500;4784500
1;237500;4721500
1;437500;4286500
1;159500;4288500
1;581500;4794500
1;410500;4784500
1;331500;4792500
1;188500;4125500
1;392500;4321500
1;185500;4789500
1;329500;4815500
1;95500;4694500
1;489500;4362500
1;417500;4738500
1;415500;4316500
1;344500;4802500
1;235500;4746500
1;617500;4638500
1;303500;4034500
1;262500;4444500
1;228500;4700500
1;358500;4707500
1;511500;4272500
1;380500;4160500
1;439500;4798500
1;619500;4511500
1;207500;4698500
1;475500;4143500
1;357500;4615500
1;470500;4069500
1;762500;4289500
1;233500;4801500
1;255500;4093500
1;195500;4563500
1;214500;4131500
1;262500;4715500
1;273500;4096500
1;508500;4203500
1;96500;4722500
1;261500;4824500
1;448500;4652500
1;63500;4740500
1;153500;4749500
1;174500;4304500
1;330500;4382500
1;260500;4690500
1;178500;4135500
1;577500;4573500
1;176500;4722500
1;207500;4788500
1;191500;4383500
1;334500;4726500
1;273500;4793500
1;1007500;4714500
1;675500;4164500
1;190500;4546500
1;199500;4312500
1;500500;4265500
1;500500;4537500
1;209500;4246500
1;165500;4656500
1;197500;4455500
1;228500;4047500
1;570500;4457500
1;218500;4803500
1;918500;4585500
1;458500;4769500
1;742500;4476500
1;482500;4493500
1;420500;4753500
1;395500;4281500
1;187500;4722500
1;362500;4510500
1;460500;4518500
1;283500;4795500
1;761500;4619500
1;324500;4061500
1;304500;4075500
1;211500;4785500
1;32500;4789500
1;613500;4684500
1;340500;4811500
1;395500;4694500
1;84500;4675500
1;897500;4644500
1;22500;4680500
1;394500;4635500
1;381500;4724500
1;424500;4736500
1;183500;4681500
1;807500;4528500
1;101500;4699500
1;475500;4159500
1;559500;4782500
1;157500;4315500
1;287500;4805500
1;499500;4236500
1;209500;4787500
1;373500;4639500
1;167500;4136500
1;453500;4141500
1;209500;4785500
1;286500;4386500
1;270500;4765500
1;520500;4369500
1;306500;4084500
1;578500;4557500
1;643500;4729500
1;496500;4500500
1;249500;4443500
1;124500;4743500
1;356500;4809500
1;208500;4247500
1;847500;4594500
1;412500;4610500
1;140500;4703500
1;400500;4282500
1;444500;4693500
1;333500;4792500
1;513500;4595500
1;188500;4409500
1;451500;4114500
1;395500;4650500
1;505500;4443500
1;449500;4132500
1;191500;4277500
1;836500;4600500
1;130500;4699500
1;512500;4539500
1;479500;4074500
1;173500;4305500
1;194500;4650500
1;202500;4672500
1;612500;4707500
1;418500;4448500
1;465500;4502500
1;18500;4752500
1;222500;4471500
1;253500;4798500
1;323500;4273500
1;148500;4741500
1;53500;4805500
1;151500;4752500
1;27500;4752500
1;360500;4426500
1;333500;4803500
1;285500;4784500
1;188500;4447500
1;300500;4261500
1;446500;4222500
1;94500;4677500
1;19500;4678500
1;338500;4469500
1;447500;4512500
1;113500;4790500
1;399500;4087500
1;335500;4412500
1;235500;4725500
1;582500;4136500
1;557500;4410500
1;724500;4637500
1;92500;4698500
1;411500;4141500
1;444500;4431500
1;197500;4798500
1;85500;4831500
1;100500;4815500
1;730500;4417500
1;131500;4689500
1;334500;4811500
1;472500;4529500
1;344500;4732500
1;588500;4799500
1;305500;4235500
1;353500;4808500
1;381500;4447500
1;380500;4308500
1;456500;4408500
1;491500;4602500
1;239500;4793500
1;727500;4668500
1;581500;4793500
1;262500;4467500
1;191500;4699500
1;440500;4369500
1;345500;4423500
1;443500;4800500
1;228500;4304500
1;327500;4801500
1;170500;4655500
1;458500;4456500
1;220500;4805500
1;153500;4336500
1;189500;4807500
1;133500;4372500
1;244500;4457500
1;425500;4383500
1;354500;4806500
1;478500;4711500
1;593500;4375500
1;451500;4119500
1;392500;4616500
1;54500;4706500
1;376500;4518500
1;792500;4616500
1;539500;4340500
1;594500;4723500
1;121500;4719500
1;263500;4456500
1;228500;4241500
1;437500;4288500
1;409500;4598500
1;799500;4540500
1;868500;4584500
1;298500;4775500
1;85500;4669500
1;30500;4766500
1;362500;4465500
1;187500;4791500
1;183500;4781500
1;140500;4696500
1;49500;4700500
1;240500;4771500
1;389500;4144500
1;207500;4628500
1;420500;4482500
1;173500;4797500
1;373500;4576500
1;493500;4235500
1;193500;4134500
1;468500;4759500
1;722500;4660500
1;39500;4806500
1;55500;4729500
1;735500;4624500
1;216500;4250500
1;276500;4260500
1;211500;4788500
1;481500;4649500
1;280500;4418500
1;490500;4301500
1;60500;4679500
1;273500;4778500
1;280500;4782500
1;230500;4343500
1;386500;4790500
1;260500;4740500
1;471500;4659500
1;335500;4124500
1;347500;4794500
1;905500;4640500
1;60500;4799500
1;696500;4520500
1;417500;4130500
1;558500;4718500
1;795500;4558500
1;440500;4418500
1;574500;4687500
1;356500;4446500
1;736500;4300500
1;201500;4264500
1;294500;4732500
1;157500;4327500
1;638500;4701500
1;325500;4513500
1;976500;4639500
1;394500;4607500
1;361500;4594500
1;196500;4664500
1;434500;4295500
1;327500;4473500
1;198500;4803500
1;266500;4798500
1;142500;4831500
1;195500;4661500
1;433500;4800500
1;330500;4793500
1;387500;4697500
1;254500;4347500
1;210500;4785500
1;388500;4771500
1;402500;4284500
1;215500;4131500
1;75500;4694500
1;104500;4699500
1;31500;4765500
1;616500;4585500
1;744500;4476500
1;457500;4268500
1;83500;4828500
1;299500;4072500
1;499500;4249500
1;454500;4767500
1;304500;4445500
1;377500;4708500
1;262500;4075500
1;353500;4806500
1;422500;4590500
1;6500;4737500
1;798500;4522500
1;796500;4545500
1;712500;4239500
1;561500;4584500
1;331500;4419500
1;519500;4145500
1;106500;4734500
1;477500;4143500
1;172500;4666500
1;73500;4678500
1;9500;4786500
1;517500;4286500
1;197500;4653500
1;92500;4840500
1;395500;4676500
1;284500;4482500
1;675500;4165500
1;384500;4094500
1;312500;4333500
1;171500;4667500
1;477500;4484500
1;688500;4684500
1;795500;4620500
1;33500;4751500
1;308500;4784500
1;360500;4531500
1;194500;4671500
1;500500;4536500
1;201500;4428500
1;443500;4360500
1;535500;4432500
1;105500;4699500
1;204500;4784500
1;257500;4447500
1;545500;4262500
1;263500;4691500
1;647500;4166500
1;61500;4794500
1;176500;4675500
1;468500;4427500
1;210500;4786500
1;627500;4776500
1;188500;4659500
1;112500;4704500
1;478500;4222500
1;739500;4448500
1;53500;4685500
1;926500;4595500
1;270500;4785500
1;38500;4745500
1;396500;4684500
1;260500;4709500
1;179500;4677500
1;401500;4319500
1;116500;4727500
1;204500;4795500
1;420500;4333500
1;206500;4232500
1;114500;4654500
1;309500;4788500
1;97500;4686500
1;133500;4734500
1;126500;4832500
1;210500;4787500
1;103500;4699500
1;509500;4732500
1;455500;4508500
1;233500;4524500
1;284500;4539500
1;147500;4738500
1;432500;4800500
1;29500;4724500
1;581500;4578500
1;451500;4569500
1;426500;4682500
1;446500;4345500
1;309500;4744500
1;667500;4373500
1;120500;4709500
1;108500;4791500
1;466500;4428500
1;441500;4673500
1;240500;4803500
1;489500;4511500
1;214500;4413500
1;329500;4808500
1;42500;4698500
1;105500;4711500
1;336500;4803500
1;788500;4486500
1;386500;4562500
1;204500;4798500
1;406500;4283500
1;13500;4655500
1;520500;4695500
1;430500;4224500
1;501500;4263500
1;180500;4679500
1;385500;4794500
1;452500;4424500
1;454500;4466500
1;215500;4319500
1;457500;4767500
1;253500;4812500
1;277500;4252500
1;304500;4118500
1;95500;4738500
1;257500;4492500
1;172500;4665500
1;407500;4532500
1;326500;4815500
1;61500;4685500
1;87500;4840500
1;466500;4425500
1;217500;4810500
1;625500;4592500
1;585500;4793500
1;691500;4684500
1;308500;4035500
1;329500;4790500
1;505500;4739500
1;30500;4772500
1;194500;4697500
1;496500;4271500
1;722500;4417500
1;427500;4781500
1;487500;4493500
1;387500;4317500
1;296500;4060500
1;453500;4462500
1;137500;4285500
1;230500;4457500
1;222500;4301500
1;442500;4801500
1;447500;4474500
1;409500;4140500
1;903500;4606500
1;253500;4800500
1;180500;4658500
1;258500;4367500
1;661500;4682500
1;84500;4720500
1;211500;4794500
1;99500;4789500
1;581500;4387500
1;363500;4707500
1;425500;4150500
1;327500;4809500
1;75500;4678500
1;252500;4817500
1;237500;4794500
1;409500;4287500
1;270500;4066500
1;184500;4678500
1;149500;4693500
1;286500;4803500
1;206500;4759500
1;480500;4726500
1;521500;4098500
1;160500;4130500
1;207500;4794500
1;250500;4717500
1;457500;4408500
1;513500;4374500
1;926500;4599500
1;343500;4405500
1;197500;4462500
1;322500;4804500
1;183500;4731500
1;216500;4422500
1;68500;4797500
1;255500;4805500
1;21500;4757500
1;120500;4797500
1;34500;4709500
1;345500;4638500
1;343500;4429500
1;500500;4719500
1;491500;4485500
1;225500;4759500
1;100500;4761500
1;266500;4200500
1;409500;4607500
1;256500;4075500
1;294500;4772500
1;65500;4731500
1;870500;4585500
1;198500;4650500
1;116500;4759500
1;366500;4612500
1;167500;4665500
1;267500;4725500
1;253500;4303500
1;241500;4616500
1;186500;4766500
1;903500;4609500
1;88500;4699500
1;216500;4811500
1;268500;4731500
1;62500;4757500
1;340500;4802500
1;457500;4756500
1;274500;4286500
1;98500;4686500
1;794500;4635500
1;476500;4739500
1;385500;4654500
1;508500;4720500
1;366500;4375500
1;501500;4461500
1;297500;4447500
1;454500;4482500
1;192500;4694500
1;195500;4127500
1;308500;4711500
1;449500;4116500
1;112500;4706500
1;258500;4262500
1;457500;4631500
1;291500;4594500
1;421500;4739500
1;270500;4780500
1;105500;4697500
1;210500;4696500
1;161500;4271500
1;102500;4757500
1;529500;4388500
1;733500;4664500
1;503500;4534500
1;271500;4787500
1;437500;4309500
1;164500;4744500
1;597500;4534500
1;461500;4524500
1;456500;4218500
1;375500;4439500
1;302500;4418500
1;248500;4620500
1;287500;4463500
1;698500;4384500
1;590500;4731500
1;7500;4738500
1;108500;4797500
1;750500;4286500
1;248500;4784500
1;239500;4797500
1;750500;4293500
1;718500;4673500
1;302500;4417500
1;316500;4811500
1;25500;4712500
1;484500;4368500
1;913500;4645500
1;176500;4676500
1;214500;4143500
1;388500;4778500
1;416500;4678500
1;443500;4517500
1;358500;4447500
1;328500;4612500
1;401500;4327500
1;73500;4828500
1;208500;4369500
1;48500;4679500
1;153500;4772500
1;203500;4798500
1;776500;4293500
1;386500;4792500
1;621500;4773500
1;243500;4431500
1;521500;4514500
1;436500;4808500
1;459500;4804500
1;229500;4706500
1;195500;4654500
1;170500;4668500
1;359500;4136500
1;202500;4664500
1;374500;4439500
1;119500;4743500
1;283500;4792500
1;802500;4506500
1;380500;4791500
1;537500;4429500
1;38500;4761500
1;294500;4449500
1;203500;4796500
1;254500;4741500
1;412500;4785500
1;8500;4747500
1;410500;4676500
1;162500;4136500
1;478500;4710500
1;325500;4807500
1;218500;4258500
1;426500;4631500
1;426500;4560500
1;486500;4475500
1;453500;4523500
1;296500;4447500
1;468500;4470500
1;454500;4397500
1;223500;4629500
1;138500;4700500
1;515500;4375500
1;727500;4678500
1;270500;4796500
1;479500;4159500
1;436500;4696500
1;874500;4618500
1;485500;4792500
1;53500;4720500
1;452500;4270500
1;203500;4738500
1;7500;4799500
1;408500;4480500
1;244500;4709500
1;783500;4476500
1;540500;4580500
1;120500;4744500
1;257500;4747500
1;275500;4800500
1;231500;4045500
1;142500;4704500
1;221500;4442500
1;244500;4554500
1;81500;4649500
1;744500;4472500
1;240500;4777500
1;77500;4695500
1;168500;4149500
1;480500;4457500
1;685500;4656500
1;450500;4744500
1;115500;4708500
1;813500;4631500
1;412500;4323500
1;285500;4802500
1;429500;4655500
1;843500;4572500
1;920500;4668500
1;457500;4444500
1;609500;4555500
1;192500;4699500
1;762500;4455500
1;453500;4508500
1;171500;4671500
1;250500;4138500
1;287500;4783500
1;382500;4066500
1;38500;4746500
1;169500;4665500
1;208500;4797500
1;183500;4679500
1;204500;4796500
1;495500;4403500
1;96500;4676500
1;111500;4735500
1;452500;4792500
1;387500;4790500
1;135500;4851500
1;358500;4089500
1;214500;4789500
1;283500;4418500
1;469500;4427500
1;175500;4203500
1;214500;4813500
1;272500;4777500
1;543500;4170500
1;549500;4374500
1;202500;4663500
1;271500;4790500
1;193500;4460500
1;273500;4256500
1;436500;4217500
1;133500;4254500
1;74500;4679500
1;122500;4644500
1;321500;4809500
1;879500;4647500
1;440500;4219500
1;364500;4793500
1;379500;4484500
1;457500;4473500
1;73500;4701500
1;397500;4281500
1;490500;4072500
1;347500;4060500
1;541500;4561500
1;173500;4668500
1;171500;4666500
1;440500;4223500
1;730500;4394500
1;327500;4808500
1;702500;4317500
1;814500;4631500
1;854500;4660500
1;540500;4394500
1;420500;4651500
1;215500;4773500
1;352500;4685500
1;277500;4796500
1;807500;4598500
1;297500;4496500
1;71500;4681500
1;19500;4777500
1;469500;4736500
1;785500;4482500
1;368500;4096500
1;194500;4708500
1;129500;4776500
1;417500;4614500
1;595500;4721500
1;476500;4223500
1;692500;4664500
1;208500;4577500
1;358500;4802500
1;123500;4850500
1;472500;4385500
1;103500;4742500
1;233500;4772500
1;223500;4633500
1;273500;4651500
1;154500;4306500
1;763500;4293500
1;285500;4621500
1;366500;4797500
1;398500;4731500
1;343500;4404500
1;171500;4668500
1;179500;4652500
1;63500;4808500
1;170500;4461500
1;292500;4431500
1;436500;4679500
1;413500;4686500
1;72500;4797500
1;115500;4698500
1;207500;4303500
1;77500;4831500
1;74500;4680500
1;250500;4604500
1;307500;4406500
1;300500;4072500
1;276500;4780500
1;175500;4673500
1;461500;4142500
1;742500;4674500
1;570500;4371500
1;344500;4619500
1;718500;4419500
1;479500;4704500
1;794500;4623500
1;170500;4458500
1;131500;4703500
1;496500;4557500
1;641500;4537500
1;206500;4758500
1;219500;4723500
1;347500;4596500
1;279500;4257500
1;391500;4648500
1;564500;4326500
1;176500;4743500
1;251500;4320500
1;173500;4653500
1;101500;4700500
1;415500;4339500
1;464500;4517500
1;21500;4807500
1;253500;4241500
1;712500;4403500
1;455500;4484500
1;431500;4347500
1;175500;4653500
1;1004500;4691500
1;466500;4193500
1;264500;4288500
1;234500;4055500
1;192500;4225500
